Tweet,Image_Url,Image_Name,Cooking/Baking Event,Edible or not,Output Quality,Tweet_id
Wasted 4 eggs & almost a pack of butter trying to make hollandaise sauce #cookingfail http://t.co/RzIPZcbr,http://pbs.twimg.com/media/Ans0q4hCAAEmzrz.jpg,Ans0q4hCAAEmzrz.jpg,yes,yes,partial,178794521532956672
"Why are cinnamon rolls so hard to bake! Mine look like retarded muffins, the fxck! &gt;__&lt; 
#cookingfail http://t.co/9VIOYPuk",http://pbs.twimg.com/media/AnFOaAHCIAA0Qfy.jpg,AnFOaAHCIAA0Qfy.jpg,yes,yes,partial,176008069048836096
my cookies all merged into a giant cookie! #cookingfail http://t.co/FuDONK0Z,http://pbs.twimg.com/media/AmgotUkCAAAINVt.jpg,AmgotUkCAAAINVt.jpg,yes,yes,partial,173433344724434944
My attempt to make a tuna omelette turned into a freakin'  spicy scrambled egg. xD #cookingfail http://t.co/52nrbl0,http://pbs.twimg.com/media/AmZpKcECMAAU36I.jpg,AmZpKcECMAAU36I.jpg,yes,yes,alt,172941263748870144
Got so excited about dinner tonight I didn't realize I only had 3 tortillas until I used them as bases. #cookingfail http://t.co/oIyVh0YD,http://pbs.twimg.com/media/AmI4QAwCAAAM-5c.jpg,AmI4QAwCAAAM-5c.jpg,yes,yes,CD,171761583511437312
@ScottBaptie looks nothing like yours that's for sure! #cookingfail http://t.co/IPtyQsCe,http://pbs.twimg.com/media/AlzYs3bCMAIDRn9.jpg,AlzYs3bCMAIDRn9.jpg,yes,yes,partial,170249151232225280
"I made some deep fried pickles!

(Yeah, they looked terrible but at least I put flour on the pickles before I used to fryer)

#cookingfail #deepfriedpickles #EpicFail #homemade https://t.co/Ccq6g6ZQuH",http://pbs.twimg.com/media/Dx4MGS5XQAANoYm.jpg,Dx4MGS5XQAANoYm.jpg,yes,yes,partial,1089321472546533376
Ultimate #cookingfail last night... teeny oil burn! I don’t think Masterchef are gonna be calling me! https://t.co/414bmf69NW,http://pbs.twimg.com/media/DxvnDvJXgAAWqyk.jpg,DxvnDvJXgAAWqyk.jpg,yes,yes,partial,1088717791014862848
"#cookingfail 
My sis: ""whenever I start cooking noodles, I end up serving rice"" (I always stir the noodles too much until they're tiny grains) https://t.co/1wfWL8LQJC",http://pbs.twimg.com/tweet_video_thumb/DSVerVjUMAAZxap.jpg,DSVerVjUMAAZxap.jpg,yes,yes,alt,947267403221782528
How is it that I burn EVERYTHING - even in the crockpot?!?! #spicedpecans #crockpotfail #cookingfail https://t.co/zDkXGwh8xI,http://pbs.twimg.com/media/DRgOo2eXkAAGtJY.jpg,DRgOo2eXkAAGtJY.jpg,yes,yes,partial,943520230625763329
Oh  oh...day job Xmas #potluck tomorrow...&amp; I have terrible potluck performance anxiety. I can cook fabulously until you tell me it's for a potluck and then .... #cookingfail #bakingfail https://t.co/sb8nwy4wXs,http://pbs.twimg.com/tweet_video_thumb/DRdl7EyUIAIVEW5.jpg,DRdl7EyUIAIVEW5.jpg,yes,yes,CD,943334777897316352
"I don't often fail with recipe formulation, tonight was the exception. I missed with my Hamburger Helper hack. I'm surprisingly bummed about it too. #cookingfail https://t.co/tVZ0YtdcRX",http://pbs.twimg.com/media/DxFt6tjUYAApZMu.jpg,DxFt6tjUYAApZMu.jpg,yes,yes,CD,1085769941792378880
I was really excited about @WBTVGoodNews good food segment on @morningbreakclt but she decided to fall asleep last night and ruined everything!!  #cookingfail https://t.co/PRmbzUppgq,http://pbs.twimg.com/media/DQiFwYbW4AANDwH.jpg,DQiFwYbW4AANDwH.jpg,yes,yes,CD,939147607703740417
"Brandon: Is that cream cheese in the banana bread?
Me: No - it must be uncooked batter. #CookingFail https://t.co/jwwemEGoNj",http://pbs.twimg.com/media/DQhGp01X0AAH4cR.jpg,DQhGp01X0AAH4cR.jpg,yes,yes,partial,939078209097928704
Tonight’s #cookingfail..... teeny (cremated) jacket potatoes and chicken kiev (with no sign of any kiev... I think it evaporated!) https://t.co/VjeIozvWSi,http://pbs.twimg.com/media/Dw-cvxSWsAQ3IsL.jpg,Dw-cvxSWsAQ3IsL.jpg,yes,yes,partial,1085258388567744512
"#InstantPot more like Instant confused. 

There’s always  if this ends up a #cookingfail. https://t.co/P37P2tvILx",http://pbs.twimg.com/tweet_video_thumb/DQUfjjDUEAApuHI.jpg,DQUfjjDUEAApuHI.jpg,yes,yes,CD,938190801288523777
The beauty of a good #salad is not in the ingredients but the creativity of the creator behind it. Basically I over seasoned my salad and it tastes nothing like it looks. So I'm making up random quotes to justify my creation.  #HealthyEating #Cookingfail https://t.co/RfGPyjzRCH,http://pbs.twimg.com/media/Dw5Rug5X0AAH067.jpg,Dw5Rug5X0AAH067.jpg,yes,yes,partial,1084894434486075393
"I never realized how much pride I took in my cooking until I WRECKED a beautiful 2.5lb beef roast in the crockpot. Dry, over cooked, UGH. My ego is bruised. Also I blame the crockpot. #crockpot #overcooked #roast #meat #cookingfail #ouch #yuck #brokenheart #bummer #mondays https://t.co/GoZtrX9luB",http://pbs.twimg.com/media/DQQOM_jUMAAkwwG.jpg,DQQOM_jUMAAkwwG.jpg,yes,yes,partial,937890244405399552
@NandosUK I absolutely love you but this a pathetic excuse of a brownie. #brownie #cookingfail https://t.co/KEM37wNbZa,http://pbs.twimg.com/ext_tw_video_thumb/1084131939437735941/pu/img/vyezBXOycZfAMy9v.jpg,vyezBXOycZfAMy9v.jpg,yes,yes,partial,1084132120308649984
"Wouldn’t you think enough disappointment would cause you to stop trusting someone? Apparently not for my wife... she still asks me to cook every once in a while.  
#cooking #kitchendisaster #fail #cookingfail #igiveup #itssosquishy #spaghettisquash https://t.co/pakDeVw8h3",http://pbs.twimg.com/media/DQQND5lVAAAytws.jpg,DQQND5lVAAAytws.jpg,yes,yes,partial,937888991390633984
"When you run out of pasta sauce, you improvise. Don't ask for the recipe. There isn't one!  #homecook #cookingfail #foodgasm https://t.co/pBy8shH1iL",http://pbs.twimg.com/media/Dwks34KWoAEyjXg.jpg,Dwks34KWoAEyjXg.jpg,yes,yes,alt,1083446536141443072
When the kid comes off the pepper grinder and you have to manually pick 1000 peppercorns out of your dinner #cookingfail https://t.co/6UV2tFhVst https://t.co/7mxbBs4z2G,http://pbs.twimg.com/media/DQMnNoLXUAEZRAv.jpg,DQMnNoLXUAEZRAv.jpg,yes,yes,CD,937636257773088769
I forgot #salt. I made bread with a spelt bread mix and I forgot to add salt. #cookingfail https://t.co/tb5PWys8iQ,http://pbs.twimg.com/tweet_video_thumb/Dvng_LEX0AITgTX.jpg,Dvng_LEX0AITgTX.jpg,yes,yes,partial,1079141183232847872
My guests had already arrived when I tried to remove this thin crust piizza from the oven rack. #Fail #CookingFail #HolidayFail #PartyFail https://t.co/9xMHjP8gAv,http://pbs.twimg.com/media/DvIWJAAUwAA78zj.jpg,DvIWJAAUwAA78zj.jpg,yes,yes,partial,1076947614359273472
"So, if you’re “making nachos” simply throwing cheese on chips and heating for 10 minutes only burns the top and leaves the rest cold... #lessonlearned #nachos #cookingfail https://t.co/og97VnebhD",http://pbs.twimg.com/media/Du9vpUaWkAotbq2.jpg,Du9vpUaWkAotbq2.jpg,yes,yes,partial,1076201592960045058
Y’all out here doing too damn much ... you get a F for fuck outta here #CookingFail https://t.co/vf3g59G4oV,http://pbs.twimg.com/media/Du4wx2kV4AAgUg5.jpg,Du4wx2kV4AAgUg5.jpg,yes,yes,partial,1075851000735502336
"If you like burnt aubergine and mediocre tasting batter fried sweet potatoes, I have an amazing recipe for you. Lol. #cookingfail #foodporn #foodlovers. https://t.co/FHiXEEkJEV",http://pbs.twimg.com/media/DuoxxdWWkAAqZVU.jpg,DuoxxdWWkAAqZVU.jpg,yes,yes,partial,1074726217453092865
"""Side-panel of the Kraft Macaroni and Cheese box"" https://t.co/WPUneB0ONC #Cooking #cookingfail #Badmoms https://t.co/BVXfdpLcdu",http://pbs.twimg.com/media/DuLXCAxW4AAov7v.jpg,DuLXCAxW4AAov7v.jpg,yes,yes,partial,1072656093141221377
"So we had a Dutch Baby fail. Waaaah waaaah waaaaaah. They still tasted great so, win? #brunchsundays #lemoncurd #dutchbabies #cookingfail https://t.co/b9NoliIF2Z",http://pbs.twimg.com/media/DOhj9h3X0AI7Aj9.jpg,DOhj9h3X0AI7Aj9.jpg,yes,yes,partial,930103253341175809
Made split pea and ham soup this weekend (for the first time!) in the crock pot and the peas didn't cook all the way. Sad desk lunch today. #cookingfail https://t.co/jy5bhhri2w,http://pbs.twimg.com/tweet_video_thumb/DtB4ziwW0AAoMR3.jpg,DtB4ziwW0AAoMR3.jpg,yes,yes,partial,1067486386301874177
"I mean, really though. #cookingfail #singleuseappliance #quesadillamaker https://t.co/jrw0lBvSRY",http://pbs.twimg.com/media/DN1BnqnXUAAAuNi.jpg,DN1BnqnXUAAAuNi.jpg,yes,yes,partial,926969270009040896
"My attempt at Jamie Olivers apple crumble cookies 
#bakingdisaster #cookingfail https://t.co/ane8beWO1E",http://pbs.twimg.com/media/DNzt0zLWsAAwx83.jpg,DNzt0zLWsAAwx83.jpg,yes,yes,CD,926877133976293377
Ha my dad saved them. When in doubt fry them  very crunchy but have good flavor #glutenfree #vegan #mistakes #thereok #neveragain #learning #cookingfail https://t.co/GF8NnbOpmO,http://pbs.twimg.com/media/Ds9RRzwXcAA7NbH.jpg,Ds9RRzwXcAA7NbH.jpg,yes,yes,partial,1067161023088484352
Ugh.....made my curry too spicy. #cookingfail https://t.co/cdVzDopP71,http://pbs.twimg.com/tweet_video_thumb/DNl3LOdUEAAp1yw.jpg,DNl3LOdUEAAp1yw.jpg,yes,yes,partial,925902240778395655
I failed. Tried to make biscuits  it did not work #fail #glutenfree #vegan #mistakes #cookingfail #mistakesweremade https://t.co/pxa2ny7jgQ,http://pbs.twimg.com/media/Ds9JEqqWkA8h3yX.jpg,Ds9JEqqWkA8h3yX.jpg,yes,yes,CD,1067151994849177600
#butter #biscuit #recipe was a miss- too dry and didn’t get #goldenbrowndelicious at least they #taste better than they look! #cookingfail #lifestylist #lifestylistlist #recipes #baking #holidaybaking https://t.co/nDV916Ctkr https://t.co/dlv6U66fVf,http://pbs.twimg.com/media/Ds3SmRlWoAIGyiz.jpg,Ds3SmRlWoAIGyiz.jpg,yes,yes,partial,1066740243452305408
"Expectations v reality...
#cookingfail #pudding #supposedtobeCookieMonster https://t.co/a6Azhaf6Sk",http://pbs.twimg.com/media/DNaOELxWAAAGKTr.jpg,DNaOELxWAAAGKTr.jpg,yes,yes,partial,925082980393148417
Expectation vs Reality #fails #Cooking #cookingfail  https://t.co/HtdnSOG9wW,http://pbs.twimg.com/media/DMCSAGLW0AAFycy.jpg,DMCSAGLW0AAFycy.jpg,yes,yes,partial,918894875537440768
"Just published a new article: The Quick, Very Fast Food Movement https://t.co/WPUneB0ONC #Cooking #cookingfail #Badmoms https://t.co/2pBZXHaDQO",http://pbs.twimg.com/media/DsidfDcWsAAyEUX.jpg,DsidfDcWsAAyEUX.jpg,yes,yes,CD,1065274471353856000
See what I’m bringing to #thanksgiving2017 I need help lol! #HappyThanksgiving #cookingfail #country_girl https://t.co/Bx9v8r7Ysd,http://pbs.twimg.com/ext_tw_video_thumb/916850354364456961/pu/img/9isIbrjnLmBI7Lf6.jpg,9isIbrjnLmBI7Lf6.jpg,yes,yes,CD,916850503044046848
"I made spag bol... 

And burnt the bol!!!!! 

ONLY I could do this... maybe it could be my speciality? Spag Bol a la Charloooootte ‍♀️‍♀️‍♀️‍♀️‍♀️ #cookingfail #food https://t.co/g1cumCkVze",http://pbs.twimg.com/tweet_video_thumb/DseMpezWsAEweoN.jpg,DseMpezWsAEweoN.jpg,yes,yes,partial,1064974490080329728
"Just made a big batch of green soup to ward off my cold. All i can taste is chilli... gloop, bloop, soup #cookingfail #disappointed https://t.co/Zcv70dALn6",http://pbs.twimg.com/media/DLOjSAhWsAMPVMh.jpg,DLOjSAhWsAMPVMh.jpg,yes,yes,partial,915254714551463936
We tried to make this today .... it turned it more of a pile than a loaf  the only way I could slice it is if it was frozen #cookingfail https://t.co/VUjJqDlrGi,http://pbs.twimg.com/media/DsPACnxX4AAf4gZ.jpg,DsPACnxX4AAf4gZ.jpg,yes,yes,alt,1063905094339575815
If someone wants to come and teach my mum to roll sausages that would be great. Obviously I get my cooking skills off her #cookingfail https://t.co/CwZh63eoDw,http://pbs.twimg.com/media/DLEfIIuW0AE2jQl.jpg,DLEfIIuW0AE2jQl.jpg,yes,yes,CD,914546438138417154
Have you ever tried making your own curry and failed? Tell us your stories! #cookingfail https://t.co/qZb1RSaKxW https://t.co/0Do4T7KGdH,http://pbs.twimg.com/media/DK4GWgwWkAAsTkL.jpg,DK4GWgwWkAAsTkL.jpg,yes,yes,partial,913674761527492608
Adventures in cooking. #cookingfail https://t.co/psPTFeaGtu,http://pbs.twimg.com/media/DsF3m7eV4AEEn3P.jpg,DsF3m7eV4AEEn3P.jpg,yes,yes,CD,1063262501243039744
@jamieoliver  where did I go wrong? The gnocchi turned into mash potato  #cookingfail https://t.co/6ordpIwPhE,http://pbs.twimg.com/media/DKrRvhjWkAAYlOL.jpg,DKrRvhjWkAAYlOL.jpg,yes,yes,alt,912772507350048768
I don't know what it's going to taste like. My goal is to make sure it cooks thoroughly so no one gets sick. The flavor is secondary at this point. But I do know it won't be the worst dish tomorrow. UGH! I need sleep. #CookingFail https://t.co/mHIAC7Z1Mf,http://pbs.twimg.com/tweet_video_thumb/DryO5DzU8AARv9J.jpg,DryO5DzU8AARv9J.jpg,yes,yes,CD,1061881315228872704
"In my defense, the beer stein and the Pyrex of chicken broth looked REALLY SIMILAR  #cookingfail https://t.co/I3LhuzY5H4",http://pbs.twimg.com/media/DrM2AE8UcAIZUf3.jpg,DrM2AE8UcAIZUf3.jpg,yes,yes,CD,1059249719866781696
When you tell your husband that he needs to add more potato to the soup to thicken it up #cookingfail #GordonGinoAndFred https://t.co/8b1q90LR3J,http://pbs.twimg.com/media/Dqs3QZ3WkAAWitj.jpg,Dqs3QZ3WkAAWitj.jpg,yes,yes,partial,1056999303724589056
Made falafel for first time. Came out like mini savoury biscuits. Smells good though #cookingfail https://t.co/ZmOx07PM2e,http://pbs.twimg.com/tweet_video_thumb/DKbPDA9X0AAqUpf.jpg,DKbPDA9X0AAqUpf.jpg,yes,yes,alt,911643633711042560
Even the new recipe generator app by @jamieoliver can't save everyone! Nice try. #cook #cookingfail #Cooking https://t.co/bI46ivCylu,http://pbs.twimg.com/tweet_video_thumb/DJvExhWVwAA5ltY.jpg,DJvExhWVwAA5ltY.jpg,yes,yes,CD,908536149676658688
"Noooooo, heard a pop and there goes my @lecreuset baking dish  glad I’d used foil or that would have been a mess! #Guttered #cookingfail  #lecreuset https://t.co/nA6vrq85r1",http://pbs.twimg.com/media/DqS_INiWwAMuRYd.jpg,DqS_INiWwAMuRYd.jpg,yes,yes,CD,1055178389882052609
Chili #cookingfail  #butterfingers https://t.co/4L1VliAoiC,http://pbs.twimg.com/media/DqPSsn3XgAEs-PV.jpg,DqPSsn3XgAEs-PV.jpg,yes,yes,partial,1054918408184180737
"Ah, the joys of going from instinctive cooking to actually measuring everything to create a recipe... Wet mash! #tryagain #cookingfail https://t.co/8k82VXiw1o",http://pbs.twimg.com/media/DJd11AvX0AAZKPV.jpg,DJd11AvX0AAZKPV.jpg,yes,yes,alt,907323414972690432
Tried my hands at making carbonara from scratch using the colourful farfalle I got from Italy. #CookingFail https://t.co/X8SZaeMZNS,http://pbs.twimg.com/media/DJXfyJDXkAAtyrJ.jpg,DJXfyJDXkAAtyrJ.jpg,yes,yes,partial,906876954531520512
Throwback post to when I didn't know the difference between wax paper and parchment paper. Hilarity ensues. #cookingfail #cookingmishaps https://t.co/2wAmfLBg67 https://t.co/WhgvJ6ALi6,http://pbs.twimg.com/media/DqDCUjCVsAALRM9.jpg,DqDCUjCVsAALRM9.jpg,yes,yes,CD,1054055974263291904
Put too much red wine in my spag bol. I think I might be drunk. #cookingfail https://t.co/J2B8Xk3Tn2,http://pbs.twimg.com/media/Dp-Ra01X4AAPMfv.jpg,Dp-Ra01X4AAPMfv.jpg,yes,yes,CD,1053720781199433728
Got so excited about making protein pancakes....tasted like chocolate mint cardboard  #cookingfail https://t.co/sGAC4u7Kbi,http://pbs.twimg.com/media/DJMXUZjXUAARQ5s.jpg,DJMXUZjXUAARQ5s.jpg,yes,yes,partial,906093624236142592
Angel Food Cake that's #DairyFree #GlutenFree #RefinedSugarFree #SometimesitsaFail #FoodFail #CookingFail #RecipieTesting #TryAgain https://t.co/1M978yFdrR,http://pbs.twimg.com/media/DIU3Fe8UQAAKb2I.jpg,DIU3Fe8UQAAKb2I.jpg,yes,yes,partial,902187874736422912
This is what happens when multitasking goes wrong #crunchychicken #cookingfail #kitchennightmares #distractedcooking #cantcookwontcook https://t.co/2uqzwGcbDv,http://pbs.twimg.com/media/DH6MUlqXoAAipzv.jpg,DH6MUlqXoAAipzv.jpg,yes,yes,partial,900311289381224448
Oops. Couldn’t have made it that realistic if we tried  #cookingfail #myboyfriendisadork #dying https://t.co/xEP2pmjCbm,http://pbs.twimg.com/media/Dn_38JJXkAUPQ4i.jpg,Dn_38JJXkAUPQ4i.jpg,yes,yes,,1044826256628486144
"When you think you've picked up the paprika but it was the crushed chili.... Absolutel #fail
#cooking #cookingfail #spice #tohottohandle https://t.co/E8sU3R3JNn",http://pbs.twimg.com/media/DHr4jtbXUAQ3rPh.jpg,DHr4jtbXUAQ3rPh.jpg,yes,yes,alt,899304384311504896
I'd rather say the mid cake black hole effect was intended than admitting defeat #cakefail #Cooking  #cookingfail #cake #kitchen #kitchennightmare #kitchen #baking #fails https://t.co/3pgILpaJr4,http://pbs.twimg.com/media/DntirqDW4AA-E24.jpg,DntirqDW4AA-E24.jpg,yes,yes,partial,1043536255118716928
When your 18 year old sister tries to make tuna for dinner but forgets to drain the can #TunaSoup #LookMom #SheMadeYouDinner #CookingFail #TunaTuesday #TheCatWouldntTouchIt #NotWifeyMaterialYet https://t.co/7zoKaQeAGJ,http://pbs.twimg.com/media/DnajcEbVAAErSCc.jpg,DnajcEbVAAErSCc.jpg,yes,yes,alt,1042200077434011649
"Best to soften the blow over text. .
.
#husband #browniebowl #wife #pinterestfail #brownies #honeydo #cookingfail #funny #haha #onedoesnotsimply https://t.co/h8dvbPr3U1 https://t.co/X5hQTB7bxj",http://pbs.twimg.com/media/DnQUGrhWwAAZJop.jpg,DnQUGrhWwAAZJop.jpg,yes,yes,partial,1041479520312803328
When mozzarella bites become mozzarella melts  #cooking #cookingfail https://t.co/Oo5hkcu109,http://pbs.twimg.com/media/DHiaw3LXcAItF4O.jpg,DHiaw3LXcAItF4O.jpg,yes,yes,partial,898638293872586754
When all you wanted was a cookie Much burnt. Much smoke! #bakingalone #cookingfail #cookie https://t.co/au0YApYtZr,http://pbs.twimg.com/media/DHJbz5_UMAABVmD.jpg,DHJbz5_UMAABVmD.jpg,yes,yes,partial,896880247882240000
From this morning: My personal journey to make kozhakattai’s for Vinayagar Chaturthi.... didn’t go so well. #HappyVinayagarChaturthi #CookingFail #AForEffort https://t.co/8Qd19hRAoy,http://pbs.twimg.com/media/DnAB6PiU0AA_VpZ.jpg,DnAB6PiU0AA_VpZ.jpg,yes,yes,CD,1040333620118867968
#oops #cookingfail #pizza #dontask #cookingishard # https://t.co/5FtGoQlHsJ,http://pbs.twimg.com/media/DG_YOLfXoAIEcn_.jpg,DG_YOLfXoAIEcn_.jpg,yes,yes,CD,896172597267890181
When you try to make #omurice but failed miserably  #CookingFail #PracticeMakesPerfect https://t.co/xEwzEvWybs,http://pbs.twimg.com/media/DG-EfghV0AEh2gS.jpg,DG-EfghV0AEh2gS.jpg,yes,yes,CD,896080530155773955
DAMNIT!!! Epic #CookingFail ... first time ever burning the bacon! never since I have been cooking did I burn bacon  https://t.co/ps0PrKRkUB,http://pbs.twimg.com/media/DG1CSZCUAAAmm5Z.jpg,DG1CSZCUAAAmm5Z.jpg,yes,yes,partial,895444798869352448
I will not forget to poke holes next time. I will not forget to poke holes next time. #cookingfail https://t.co/JPQpXxZoRe,http://pbs.twimg.com/media/Dm7SUnMXcAAzwad.jpg,Dm7SUnMXcAAzwad.jpg,yes,yes,CD,1039999821040504832
Watching the #GBBO got me in the baking mood so decided to make yorkshire puddings from scratch... ended up making fortune cookies by mistake! #foodfail #yorkshirepud #cookingfail https://t.co/KftA8Sqpe4,http://pbs.twimg.com/media/Dm2JPyQWsAAE1tu.jpg,Dm2JPyQWsAAE1tu.jpg,yes,yes,alt,1039638001477971970
Channeled my inner Nana tonight to try out some home baking. Not entirely convinced flapjack is supposed to turn out like this.... #cookingfail https://t.co/qK2VNTbVWs,http://pbs.twimg.com/media/DmwuIGRX0Agw219.jpg,DmwuIGRX0Agw219.jpg,yes,yes,CD,1039256350801453057
"First my #flaxseed #chiaseed porridge was too running, now it's too sticky &amp; lumpy. 

#cookingfail https://t.co/zSeSEUZNvg",http://pbs.twimg.com/media/Dmws3M2U8AEckW4.jpg,Dmws3M2U8AEckW4.jpg,yes,yes,partial,1039254946271514624
Let's hope that this cake at least taste nice! #cookingfail #dachshund #cake https://t.co/LM9PVjO5ri https://t.co/Q0MzzK2znE,http://pbs.twimg.com/media/DmlS3qiXsAExSgU.jpg,DmlS3qiXsAExSgU.jpg,yes,yes,CD,1038452306830864384
This may look tasty - but it was a culinary abomination #cookingfail https://t.co/kMNNq6xjxg,http://pbs.twimg.com/media/DGL05P_VoAEqKeo.jpg,DGL05P_VoAEqKeo.jpg,yes,yes,CD,892544959642968065
Best I stay out of the kitchen... #croissant #disaster #kitchennightmare #cookingfail https://t.co/yOGTarnQit,http://pbs.twimg.com/media/DFmtkLLXYAIAAqW.jpg,DFmtkLLXYAIAAqW.jpg,yes,yes,partial,889933267876679684
"One of those ""what-the-mother-fucking-fuck"" moments ... #cookingfail #SundayFunday https://t.co/vIAJiyz5UL",http://pbs.twimg.com/media/DFdOJwBXYAArI-V.jpg,DFdOJwBXYAArI-V.jpg,yes,yes,CD,889265395923902470
